336,0.028225837,0.030003464,0.029177373,0.02720193,0.026924564,0.027382582,0.028038191,0.02784295,0.028297778,0.028032793,0.02780324,0.028930696,0.029610395,0.029294493,0.028997064,0.02904829,0.029566199,0.029858964,0.029457813,0.029506257,0.030041737
360,0.028317764,0.03024419,0.029538585,0.027582219,0.027257981,0.027704054,0.028344925,0.028161414,0.028630858,0.02837239,0.028128006,0.02927207,0.029989809,0.029686455,0.02939585,0.029463086,0.029973164,0.030279627,0.02989766,0.029926304,0.030443793
384,0.028341234,0.030335421,0.029766239,0.027870484,0.027532954,0.027995888,0.028627474,0.028449144,0.028913094,0.028683826,0.028445754,0.029574225,0.030317161,0.030045342,0.029754862,0.029815836,0.030313417,0.030638352,0.030308042,0.03034085,0.030844206
408,0.028302569,0.030280583,0.029855803,0.028071417,0.027719859,0.028189115,0.028861608,0.028717741,0.029174577,0.02897072,0.028731886,0.029829724,0.030600252,0.030358043,0.030077308,0.030143354,0.030636773,0.030960623,0.03065807,0.030695055,0.031171972
432,0.028203931,0.030094059,0.029797219,0.028150609,0.027811641,0.028275048,0.028979152,0.028904423,0.029359361,0.029201042,0.028990388,0.030030357,0.030825766,0.03065291,0.030375687,0.030411858,0.030893218,0.031226808,0.03097095,0.031026693,0.031475972
456,0.028054774,0.029761722,0.029564418,0.028082792,0.027762398,0.028215656,0.028951975,0.028959734,0.0294259,0.029336223,0.029174993,0.030153841,0.030984756,0.030880217,0.030623792,0.03065476,0.031139037,0.031465109,0.031241711,0.031319402,0.031724356
480,0.027868861,0.029328184,0.029208422,0.027910348,0.027620455,0.028035035,0.028765962,0.028840514,0.029294258,0.02927288,0.029198306,0.030133145,0.031000983,0.031007398,0.030801214,0.030824225,0.031306446,0.031637117,0.03145257,0.031550027,0.031921234
504,0.027654521,0.028863909,0.028802209,0.027661817,0.027429219,0.027806014,0.028496064,0.028625252,0.029074077,0.029099643,0.029063614,0.029908041,0.030784689,0.030903379,0.030750403,0.030782837,0.031332802,0.031691391,0.031561367,0.031721164,0.032063548
528,0.027471174,0.028397433,0.028325003,0.027340872,0.027159939,0.027501686,0.02815667,0.028334908,0.028780388,0.028853724,0.028874159,0.029611632,0.030460842,0.03067434,0.030571049,0.030590605,0.031179633,0.031559274,0.03144392,0.031653266,0.031983517
552,0.027302533,0.027914573,0.027789075,0.026969846,0.026857175,0.027184654,0.027784932,0.027991956,0.028429301,0.028520305,0.028614974,0.029265625,0.030063052,0.030363912,0.030312521,0.030330364,0.030876985,0.031263515,0.031239519,0.031504817,0.031838961
576,0.027132947,0.027387341,0.027195998,0.026567936,0.026490854,0.026825322,0.027406365,0.027590938,0.02802326,0.028165281,0.028304975,0.028882103,0.029635407,0.029989827,0.029988527,0.030009162,0.030511133,0.030916966,0.030985778,0.031308062,0.031614169
600,0.027012147,0.026900809,0.026578411,0.026127538,0.026081694,0.026426215,0.026993548,0.027168483,0.027589608,0.027750943,0.027918711,0.028458707,0.02919494,0.029595256,0.029633475,0.02965199,0.030087383,0.030505475,0.030657748,0.03100477,0.031297397
624,0.026896894,0.026483785,0.026020214,0.025675351,0.025658952,0.026025554,0.026608784,0.026782719,0.027196946,0.027364263,0.027503334,0.028022256,0.028741067,0.029158007,0.029230228,0.029244469,0.029622305,0.030040001,0.030257775,0.030617705,0.030897053
648,0.026795719,0.02613988,0.025531726,0.025225069,0.025230603,0.02568076,0.026304295,0.026459945,0.026864523,0.027000504,0.027100319,0.027602209,0.028287496,0.028708057,0.028802358,0.028808067,0.0291289,0.029555863,0.029803567,0.03015407,0.030437583
